date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2009-04-06,362,b6320b80a4c08958d5b5028cf065cbcc57894a86,c9e8662617ac5d99cc08f858c21dc9c4ba175881,"[]","[]","[{name:org.apache.zookeeper.server.quorum,added:[org.apache.zookeeper]}]","[]","[]",0,0,1,0,0,13,21,=J363+K363+L363+M363+N363,=O363+P363,=((Q363/(R363+R362)))*100,,0,ZOOKEEPER-343,"[]"
2009-04-07,363,06d451ad0c982c098458f7a40463b5034708bcfc,b6320b80a4c08958d5b5028cf065cbcc57894a86,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J364+K364+L364+M364+N364,=O364+P364,=((Q364/(R364+R363)))*100,,0,ZOOKEEPER-363,"[]"
2009-04-08,364,47b16b9612ece90d959f1966f387b91ee4d9b7ed,06d451ad0c982c098458f7a40463b5034708bcfc,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J365+K365+L365+M365+N365,=O365+P365,=((Q365/(R365+R364)))*100,,0,ZOOKEEPER-370,"[]"
2009-04-08,365,945c1815408365931c9dda506b9f9332376bed43,47b16b9612ece90d959f1966f387b91ee4d9b7ed,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J366+K366+L366+M366+N366,=O366+P366,=((Q366/(R366+R365)))*100,,0,ZOOKEEPER-347,"[]"
2009-04-09,366,764e34ca913283f1059de2055b0aa313c0514c2a,945c1815408365931c9dda506b9f9332376bed43,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J367+K367+L367+M367+N367,=O367+P367,=((Q367/(R367+R366)))*100,,0,ZOOKEEPER-355,"[]"
2009-04-10,367,6b4e7aa40b250afc66fc5f26b75d8bc1e79569cb,764e34ca913283f1059de2055b0aa313c0514c2a,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J368+K368+L368+M368+N368,=O368+P368,=((Q368/(R368+R367)))*100,,0,ZOOKEEPER-355,"[]"
2009-04-14,368,4b9f4168f19568a3c7bc89c0f7053e441cde0153,6b4e7aa40b250afc66fc5f26b75d8bc1e79569cb,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J369+K369+L369+M369+N369,=O369+P369,=((Q369/(R369+R368)))*100,,0,ZOOKEEPER-361,"[]"
2009-04-16,369,b82c45bd81386d5af77570393e5540c360e263ca,4b9f4168f19568a3c7bc89c0f7053e441cde0153,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J370+K370+L370+M370+N370,=O370+P370,=((Q370/(R370+R369)))*100,,0,ZOOKEEPER-374,"[]"
2009-04-16,370,f6521f7c29b1d330617aed3764ecc25ff73e2da1,b82c45bd81386d5af77570393e5540c360e263ca,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J371+K371+L371+M371+N371,=O371+P371,=((Q371/(R371+R370)))*100,,0,ZOOKEEPER-337,"[]"
2009-04-17,371,1e1ccdcfb19a60e50b9393feac7c0322048e20e1,f6521f7c29b1d330617aed3764ecc25ff73e2da1,"[]","[]","[]","[]","[org.apache.zookeeper.test.InvalidSnapshotTest]",0,0,0,0,1,13,21,=J372+K372+L372+M372+N372,=O372+P372,=((Q372/(R372+R371)))*100,,0,ZOOKEEPER-367,"[]"
2009-04-17,372,4a5a9673545474d3d69efc6803005140cdde089e,1e1ccdcfb19a60e50b9393feac7c0322048e20e1,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J373+K373+L373+M373+N373,=O373+P373,=((Q373/(R373+R372)))*100,,0,ZOOKEEPER-346,"[]"
2009-04-17,373,9bdd8cf6378245a36531d071f68cf58898e5cca6,4a5a9673545474d3d69efc6803005140cdde089e,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J374+K374+L374+M374+N374,=O374+P374,=((Q374/(R374+R373)))*100,,0,ZOOKEEPER-373,"[]"
2009-04-20,374,42224f6b7fee3d183a7cbd13079bfe8b2b17a3ef,9bdd8cf6378245a36531d071f68cf58898e5cca6,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J375+K375+L375+M375+N375,=O375+P375,=((Q375/(R375+R374)))*100,,0,ZOOKEEPER-377,"[]"
2009-04-22,375,d879ea6c15ab6ee4a4b834e141db02bf0cd789a4,42224f6b7fee3d183a7cbd13079bfe8b2b17a3ef,"[]","[]","[]","[]","[]",0,0,0,0,0,13,21,=J376+K376+L376+M376+N376,=O376+P376,=((Q376/(R376+R375)))*100,,0,ZOOKEEPER-371,"[]"
2009-04-23,376,579ad8454500a307b1ec07efc4eeed55d643f124,d879ea6c15ab6ee4a4b834e141db02bf0cd789a4,"[org.apache.zookeeper.recipes.lock]","[]","[]","[]","[]",1,0,0,0,0,14,22,=J377+K377+L377+M377+N377,=O377+P377,=((Q377/(R377+R376)))*100,,0,ZOOKEEPER-78,"[]"
2009-04-24,377,cfdc76c1eeea467b44b0fa934bbccfcdc877be00,579ad8454500a307b1ec07efc4eeed55d643f124,"[org.apache.zookeeper.server.quorum.flexible]","[]","[{name:org.apache.zookeeper.server.quorum,added:[org.apache.zookeeper.server.quorum.flexible]},{name:org.apache.zookeeper.test,added:[org.apache.zookeeper.server.quorum.flexible]}]","[]","[]",1,0,2,0,0,15,25,=J378+K378+L378+M378+N378,=O378+P378,=((Q378/(R378+R377)))*100,,0,ZOOKEEPER-29,"[]"
2009-04-27,378,ba1acd70605d284d6cc09cd0b3055a93ea3bc958,cfdc76c1eeea467b44b0fa934bbccfcdc877be00,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J379+K379+L379+M379+N379,=O379+P379,=((Q379/(R379+R378)))*100,,0,ZOOKEEPER-378,"[]"
2009-04-29,379,9b3953a4f713a4ddec398820ff222a537c033314,ba1acd70605d284d6cc09cd0b3055a93ea3bc958,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J380+K380+L380+M380+N380,=O380+P380,=((Q380/(R380+R379)))*100,,0,ZOOKEEPER-382,"[]"
2009-04-29,380,7955dea8215faeeedd347654e9b126cae30a1fa8,9b3953a4f713a4ddec398820ff222a537c033314,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J381+K381+L381+M381+N381,=O381+P381,=((Q381/(R381+R380)))*100,,0,ZOOKEEPER-365,"[]"
2009-05-05,381,b4510d2b69db980525be0fcb6e11b692c690ac24,7955dea8215faeeedd347654e9b126cae30a1fa8,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J382+K382+L382+M382+N382,=O382+P382,=((Q382/(R382+R381)))*100,,0,ZOOKEEPER-384,"[]"
2009-05-06,382,c41bd3f83e6ad99f03261ba21295eed5151eadda,b4510d2b69db980525be0fcb6e11b692c690ac24,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J383+K383+L383+M383+N383,=O383+P383,=((Q383/(R383+R382)))*100,,0,ZOOKEEPER-380,"[]"
2009-05-07,383,070689784849b2cc600794e73e2c8c56d6e13324,c41bd3f83e6ad99f03261ba21295eed5151eadda,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J384+K384+L384+M384+N384,=O384+P384,=((Q384/(R384+R383)))*100,,0,ZOOKEEPER-392,"[]"
2009-05-07,384,b2969cc53c713855e19931b19292f7a698532d34,070689784849b2cc600794e73e2c8c56d6e13324,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J385+K385+L385+M385+N385,=O385+P385,=((Q385/(R385+R384)))*100,,0,ZOOKEEPER-389,"[]"
2009-05-07,385,b7091d6cda358a4fe5dac9c27d402e82dba1e424,b2969cc53c713855e19931b19292f7a698532d34,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J386+K386+L386+M386+N386,=O386+P386,=((Q386/(R386+R385)))*100,,0,ZOOKEEPER-386,"[]"
2009-05-07,386,3a816ff85664aafc39a474be9cfb31ef949c1d17,b7091d6cda358a4fe5dac9c27d402e82dba1e424,"[]","[]","[]","[]","[]",0,0,0,0,0,15,25,=J387+K387+L387+M387+N387,=O387+P387,=((Q387/(R387+R386)))*100,,0,ZOOKEEPER-376,"[]"
2009-05-08,387,1cd080633bff3e8668f62149316d416698582b35,3a816ff85664aafc39a474be9cfb31ef949c1d17,"[org.apache.zookeeper.server.jersey.resources,org.apache.zookeeper.server.jersey.jaxb,org.apache.zookeeper.server.jersey]","[]","[]","[]","[]",3,0,0,0,0,18,28,=J388+K388+L388+M388+N388,=O388+P388,=((Q388/(R388+R387)))*100,,0,ZOOKEEPER-36,"[]"
2009-05-12,388,79de509219862735d0db1ff966aacb67430e0c89,1cd080633bff3e8668f62149316d416698582b35,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J389+K389+L389+M389+N389,=O389+P389,=((Q389/(R389+R388)))*100,,0,ZOOKEEPER-391,"[]"
2009-05-14,389,c92b14b8e234977b0ec7a3fb265ef61cc501ac24,79de509219862735d0db1ff966aacb67430e0c89,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J390+K390+L390+M390+N390,=O390+P390,=((Q390/(R390+R389)))*100,,0,ZOOKEEPER-395,"[]"
2009-05-14,390,0566dc00b3fe9af48ea856a587ceee56fcc24cd8,c92b14b8e234977b0ec7a3fb265ef61cc501ac24,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J391+K391+L391+M391+N391,=O391+P391,=((Q391/(R391+R390)))*100,,0,ZOOKEEPER-400,"[]"
2009-05-14,391,acd8adc4a75bb2b0b5dfa3f75f31a723b9e763e7,0566dc00b3fe9af48ea856a587ceee56fcc24cd8,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J392+K392+L392+M392+N392,=O392+P392,=((Q392/(R392+R391)))*100,,0,ZOOKEEPER-395,"[]"
2009-05-14,392,61922f2f212db1badc5eae560b25571c3d7ac8d3,acd8adc4a75bb2b0b5dfa3f75f31a723b9e763e7,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J393+K393+L393+M393+N393,=O393+P393,=((Q393/(R393+R392)))*100,,0,ZOOKEEPER-300,"[]"
2009-05-14,393,382cce4d71475d3101cdd2caa57ccdae1064ee7c,61922f2f212db1badc5eae560b25571c3d7ac8d3,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J394+K394+L394+M394+N394,=O394+P394,=((Q394/(R394+R393)))*100,,0,ZOOKEEPER-94,"[]"
2009-05-19,394,8f48827911d180889a9db7ab467367829c2c38b6,382cce4d71475d3101cdd2caa57ccdae1064ee7c,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J395+K395+L395+M395+N395,=O395+P395,=((Q395/(R395+R394)))*100,,0,ZOOKEEPER-404,"[]"
2009-05-20,395,c611de04703c9f6d27b3349b0d06a297dfc46fc1,8f48827911d180889a9db7ab467367829c2c38b6,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J396+K396+L396+M396+N396,=O396+P396,=((Q396/(R396+R395)))*100,,0,ZOOKEEPER-405,"[]"
2009-05-20,396,74141aaa4aad59c6839e4e46e8377628b0a6cfe3,c611de04703c9f6d27b3349b0d06a297dfc46fc1,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J397+K397+L397+M397+N397,=O397+P397,=((Q397/(R397+R396)))*100,,0,ZOOKEEPER-345,"[]"
2009-05-20,397,7fc11691f45d8c4b384c564e9da10b3460109a00,74141aaa4aad59c6839e4e46e8377628b0a6cfe3,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J398+K398+L398+M398+N398,=O398+P398,=((Q398/(R398+R397)))*100,,0,ZOOKEEPER-292,"[]"
2009-05-20,398,9da245089da466c3bedf569c81745f457d0fe5e8,7fc11691f45d8c4b384c564e9da10b3460109a00,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J399+K399+L399+M399+N399,=O399+P399,=((Q399/(R399+R398)))*100,,0,ZOOKEEPER-292,"[]"
2009-05-20,399,cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0,9da245089da466c3bedf569c81745f457d0fe5e8,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J400+K400+L400+M400+N400,=O400+P400,=((Q400/(R400+R399)))*100,,0,ZOOKEEPER-410,"[]"
2009-05-20,400,8bd356fe1d47a7300725f5562766355d5616fbb3,cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J401+K401+L401+M401+N401,=O401+P401,=((Q401/(R401+R400)))*100,,0,ZOOKEEPER-403,"[]"
2009-05-20,401,e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded,8bd356fe1d47a7300725f5562766355d5616fbb3,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J402+K402+L402+M402+N402,=O402+P402,=((Q402/(R402+R401)))*100,,0,ZOOKEEPER-407,"[]"
2009-05-20,402,0fbbab80c67c7539eadc969c83503d494612bbec,e936eceb9e75aee9f2cd245b9cc7709a2e7b4ded,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J403+K403+L403+M403+N403,=O403+P403,=((Q403/(R403+R402)))*100,,0,ZOOKEEPER-411,"[]"
2009-05-21,403,c0500af30f4a01114b030fb3e4afbc7bbaf210fa,0fbbab80c67c7539eadc969c83503d494612bbec,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J404+K404+L404+M404+N404,=O404+P404,=((Q404/(R404+R403)))*100,,0,ZOOKEEPER-402,"[]"
2009-05-22,404,2c6174d961eb3d4966ea27b39e36fbba1f29d07a,c0500af30f4a01114b030fb3e4afbc7bbaf210fa,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J405+K405+L405+M405+N405,=O405+P405,=((Q405/(R405+R404)))*100,,0,ZOOKEEPER-415,"[]"
2009-05-22,405,4b88ebcce8879df1c522a55dc8053f7b40bb63e9,2c6174d961eb3d4966ea27b39e36fbba1f29d07a,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J406+K406+L406+M406+N406,=O406+P406,=((Q406/(R406+R405)))*100,,0,ZOOKEEPER-385,"[]"
2009-05-22,406,32b1f3d03daec38f9c5b29fb003fffe75b02e51c,4b88ebcce8879df1c522a55dc8053f7b40bb63e9,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J407+K407+L407+M407+N407,=O407+P407,=((Q407/(R407+R406)))*100,,0,ZOOKEEPER-192,"[]"
2009-05-22,407,08cc3e01fcd26ab9eced8eba0516e49c14cf27d3,32b1f3d03daec38f9c5b29fb003fffe75b02e51c,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J408+K408+L408+M408+N408,=O408+P408,=((Q408/(R408+R407)))*100,,0,ZOOKEEPER-409,"[]"
2009-05-28,408,472de4a37f18e03b11d67aaac807b934208c9f0e,08cc3e01fcd26ab9eced8eba0516e49c14cf27d3,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J409+K409+L409+M409+N409,=O409+P409,=((Q409/(R409+R408)))*100,,0,ZOOKEEPER-416,"[]"
2009-05-28,409,ba65c32347b12607cfa8160088b442e2f56a837e,472de4a37f18e03b11d67aaac807b934208c9f0e,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J410+K410+L410+M410+N410,=O410+P410,=((Q410/(R410+R409)))*100,,0,ZOOKEEPER-383,"[]"
2009-05-28,410,b21c2e528df0938471f7f1897964903fe1fc0a42,ba65c32347b12607cfa8160088b442e2f56a837e,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J411+K411+L411+M411+N411,=O411+P411,=((Q411/(R411+R410)))*100,,0,ZOOKEEPER-419,"[]"
2009-05-29,411,359f5b0d38236611a93391e8cfae7bd0c0dc8d3d,b21c2e528df0938471f7f1897964903fe1fc0a42,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J412+K412+L412+M412+N412,=O412+P412,=((Q412/(R412+R411)))*100,,0,ZOOKEEPER-383,"[]"
2009-06-01,412,f30c599844397dd75653ba2f924a2aca9760ee5c,359f5b0d38236611a93391e8cfae7bd0c0dc8d3d,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J413+K413+L413+M413+N413,=O413+P413,=((Q413/(R413+R412)))*100,,0,ZOOKEEPER-421,"[]"
2009-06-02,413,01aee31cd6dc5d49cc931299121cfc6687c2f9a5,f30c599844397dd75653ba2f924a2aca9760ee5c,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J414+K414+L414+M414+N414,=O414+P414,=((Q414/(R414+R413)))*100,,0,ZOOKEEPER-358,"[]"
2009-06-03,414,0959e89f8bfd67735be718542872582ec1ce792d,01aee31cd6dc5d49cc931299121cfc6687c2f9a5,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J415+K415+L415+M415+N415,=O415+P415,=((Q415/(R415+R414)))*100,,0,ZOOKEEPER-406,"[]"
2009-06-03,415,016f8c2ab755536ccc5daf953108978e9e0e9513,0959e89f8bfd67735be718542872582ec1ce792d,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J416+K416+L416+M416+N416,=O416+P416,=((Q416/(R416+R415)))*100,,0,ZOOKEEPER-408,"[]"
2009-06-05,416,a7521e409132bbdde4e4b8392b66ccc944aafa8b,016f8c2ab755536ccc5daf953108978e9e0e9513,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J417+K417+L417+M417+N417,=O417+P417,=((Q417/(R417+R416)))*100,,0,ZOOKEEPER-431,"[]"
2009-06-08,417,222d73fe2668f9a9277d8732842e1bd41706d4e7,a7521e409132bbdde4e4b8392b66ccc944aafa8b,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J418+K418+L418+M418+N418,=O418+P418,=((Q418/(R418+R417)))*100,,0,ZOOKEEPER-396,"[]"
2009-06-08,418,389c0b17e7bad0f524c90b4764f23574646991ae,222d73fe2668f9a9277d8732842e1bd41706d4e7,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J419+K419+L419+M419+N419,=O419+P419,=((Q419/(R419+R418)))*100,,0,ZOOKEEPER-196,"[]"
2009-06-09,419,320fd3b0c9eddec2e6336f557e675b28ed33fffe,389c0b17e7bad0f524c90b4764f23574646991ae,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J420+K420+L420+M420+N420,=O420+P420,=((Q420/(R420+R419)))*100,,0,ZOOKEEPER-336,"[]"
2009-06-09,420,3f31b97d141d0ebb78ba0ca43372c7d032f179fa,320fd3b0c9eddec2e6336f557e675b28ed33fffe,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J421+K421+L421+M421+N421,=O421+P421,=((Q421/(R421+R420)))*100,,0,ZOOKEEPER-434,"[]"
2009-06-09,421,c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1,3f31b97d141d0ebb78ba0ca43372c7d032f179fa,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J422+K422+L422+M422+N422,=O422+P422,=((Q422/(R422+R421)))*100,,0,ZOOKEEPER-434,"[]"
2009-06-09,422,601320c3379194eb90a3b57a5f27e703727aa690,c20b3c471bb4aed9be49a8b56f5e997ba21ef7c1,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J423+K423+L423+M423+N423,=O423+P423,=((Q423/(R423+R422)))*100,,0,ZOOKEEPER-435,"[]"
2009-06-09,423,082a3f9b0ec10b9587c1f05473d3c42905a2056c,601320c3379194eb90a3b57a5f27e703727aa690,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J424+K424+L424+M424+N424,=O424+P424,=((Q424/(R424+R423)))*100,,0,ZOOKEEPER-336,"[]"
2009-06-09,424,d1c6a8d9f0a69759aecc88e180f90de553ceaf6a,082a3f9b0ec10b9587c1f05473d3c42905a2056c,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J425+K425+L425+M425+N425,=O425+P425,=((Q425/(R425+R424)))*100,,0,ZOOKEEPER-336,"[]"
2009-06-09,425,7f9dd70384c16e81a08fb8055ffa194bf72bdd7d,d1c6a8d9f0a69759aecc88e180f90de553ceaf6a,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J426+K426+L426+M426+N426,=O426+P426,=((Q426/(R426+R425)))*100,,0,ZOOKEEPER-375,"[]"
2009-06-09,426,43ede9d7b80cd20ac916d50cc5e5faae0b925a41,7f9dd70384c16e81a08fb8055ffa194bf72bdd7d,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J427+K427+L427+M427+N427,=O427+P427,=((Q427/(R427+R426)))*100,,0,ZOOKEEPER-437,"[]"
2009-06-15,427,9ff16ed7c30a06b6a7fb58a5e040fc2fe18bca23,43ede9d7b80cd20ac916d50cc5e5faae0b925a41,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J428+K428+L428+M428+N428,=O428+P428,=((Q428/(R428+R427)))*100,,0,ZOOKEEPER-443,"[]"
2009-06-15,428,981052d54b87a7ec8989a46acf2d77d2064a9390,9ff16ed7c30a06b6a7fb58a5e040fc2fe18bca23,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J429+K429+L429+M429+N429,=O429+P429,=((Q429/(R429+R428)))*100,,0,ZOOKEEPER-432,"[]"
2009-06-15,429,f81da9fecd15be58ba45ae54c59109c4153773ae,981052d54b87a7ec8989a46acf2d77d2064a9390,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J430+K430+L430+M430+N430,=O430+P430,=((Q430/(R430+R429)))*100,,0,ZOOKEEPER-428,"[]"
2009-06-17,430,094dda343f05b354ac2cf4ede057afd363253a32,f81da9fecd15be58ba45ae54c59109c4153773ae,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J431+K431+L431+M431+N431,=O431+P431,=((Q431/(R431+R430)))*100,,0,ZOOKEEPER-444,"[]"
2009-06-18,431,360fc24572f0ba75362253450fea50dd48d2ea13,094dda343f05b354ac2cf4ede057afd363253a32,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J432+K432+L432+M432+N432,=O432+P432,=((Q432/(R432+R431)))*100,,0,ZOOKEEPER-433,"[]"
2009-06-18,432,3402537c1f8d8301b6e16e6cebc8c1e655aa14bf,360fc24572f0ba75362253450fea50dd48d2ea13,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J433+K433+L433+M433+N433,=O433+P433,=((Q433/(R433+R432)))*100,,0,ZOOKEEPER-408,"[]"
2009-06-18,433,d41b671bd683600267b68df69beec38f681a189e,3402537c1f8d8301b6e16e6cebc8c1e655aa14bf,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J434+K434+L434+M434+N434,=O434+P434,=((Q434/(R434+R433)))*100,,0,ZOOKEEPER-427,"[]"
2009-06-18,434,76e038779ec1e22225d0ca69f5a1284ce3a46f32,d41b671bd683600267b68df69beec38f681a189e,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J435+K435+L435+M435+N435,=O435+P435,=((Q435/(R435+R434)))*100,,0,ZOOKEEPER-422,"[]"
2009-06-22,435,a021aff2ef6cfebea5ffb62b84ee075797764f93,76e038779ec1e22225d0ca69f5a1284ce3a46f32,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J436+K436+L436+M436+N436,=O436+P436,=((Q436/(R436+R435)))*100,,0,,"[]"
2009-06-22,436,cbd8be492393d9409ac0ee8c2dbb7c1bbad3cab3,a021aff2ef6cfebea5ffb62b84ee075797764f93,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J437+K437+L437+M437+N437,=O437+P437,=((Q437/(R437+R436)))*100,,0,ZOOKEEPER-446,"[]"
2009-06-23,437,9f27c0f760a1a614ceebc913d61b09bcd9ca87b9,cbd8be492393d9409ac0ee8c2dbb7c1bbad3cab3,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J438+K438+L438+M438+N438,=O438+P438,=((Q438/(R438+R437)))*100,,0,ZOOKEEPER-315,"[]"
2009-06-23,438,c810a7731bd2087497d038d2daed1ca558b32963,9f27c0f760a1a614ceebc913d61b09bcd9ca87b9,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J439+K439+L439+M439+N439,=O439+P439,=((Q439/(R439+R438)))*100,,0,ZOOKEEPER-329,"[]"
2009-06-24,439,e0316743684e9ef208cfe68efc28929ecfad5e67,c810a7731bd2087497d038d2daed1ca558b32963,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J440+K440+L440+M440+N440,=O440+P440,=((Q440/(R440+R439)))*100,,0,ZOOKEEPER-356,"[]"
2009-06-24,440,e3650bf5dd0bc427fc8000821ae70e69c563863f,e0316743684e9ef208cfe68efc28929ecfad5e67,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J441+K441+L441+M441+N441,=O441+P441,=((Q441/(R441+R440)))*100,,0,ZOOKEEPER-237,"[]"
2009-06-25,441,d563b681249eedd38ce3610e6328195ba3ee052a,e3650bf5dd0bc427fc8000821ae70e69c563863f,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J442+K442+L442+M442+N442,=O442+P442,=((Q442/(R442+R441)))*100,,0,,"[]"
2009-06-25,442,32b76dabd04b8ee71148dce562919f74b7addfeb,d563b681249eedd38ce3610e6328195ba3ee052a,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J443+K443+L443+M443+N443,=O443+P443,=((Q443/(R443+R442)))*100,,0,ZOOKEEPER-438,"[]"
2009-06-25,443,804e5d5b575e9873c9a5bc1fa4323c13bef2ad5c,32b76dabd04b8ee71148dce562919f74b7addfeb,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J444+K444+L444+M444+N444,=O444+P444,=((Q444/(R444+R443)))*100,,0,ZOOKEEPER-264,"[]"
2009-06-26,444,178925f672946d04524195caa2d191377e02f466,804e5d5b575e9873c9a5bc1fa4323c13bef2ad5c,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J445+K445+L445+M445+N445,=O445+P445,=((Q445/(R445+R444)))*100,,0,ZOOKEEPER-448,"[]"
2009-06-26,445,0057dcb78313be28ae16b7e84c873191471dceee,178925f672946d04524195caa2d191377e02f466,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J446+K446+L446+M446+N446,=O446+P446,=((Q446/(R446+R445)))*100,,0,ZOOKEEPER-417,"[]"
2009-06-26,446,ed6a4639e787c8a68f8f4cbca740693927498ebb,0057dcb78313be28ae16b7e84c873191471dceee,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J447+K447+L447+M447+N447,=O447+P447,=((Q447/(R447+R446)))*100,,0,ZOOKEEPER-449,"[]"
2009-06-30,447,0732e418971bd8a50a9ac61f2e847716273f88bd,ed6a4639e787c8a68f8f4cbca740693927498ebb,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J448+K448+L448+M448+N448,=O448+P448,=((Q448/(R448+R447)))*100,,0,ZOOKEEPER-440,"[]"
2009-06-30,448,0082d79ac81bfcb1c3d0c8139d74002020402940,0732e418971bd8a50a9ac61f2e847716273f88bd,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J449+K449+L449+M449+N449,=O449+P449,=((Q449/(R449+R448)))*100,,0,ZOOKEEPER-452,"[]"
2009-06-30,449,b37b8d6713c630901e46f0191b205061c0273133,0082d79ac81bfcb1c3d0c8139d74002020402940,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J450+K450+L450+M450+N450,=O450+P450,=((Q450/(R450+R449)))*100,,0,ZOOKEEPER-450,"[]"
2009-06-30,450,8d2ae28491342663d9290114b8ecb182d6aa903e,b37b8d6713c630901e46f0191b205061c0273133,"[]","[]","[]","[]","[]",0,0,0,0,0,18,28,=J451+K451+L451+M451+N451,=O451+P451,=((Q451/(R451+R450)))*100,,0,ZOOKEEPER-453,"[]"
